idx,bbox_1,bbox_2,bbox_3,bbox_4,bbox_5,bbox_6,bbox_7,bbox_8,bbox_9,bbox_10,bbox_11,bbox_12,bbox_13,bbox_14,bbox_15,bbox_16,bbox_17,bbox_18,bbox_19,bbox_20,bbox_21,bbox_22,bbox_23,bbox_24,bbox_25,bbox_26,bbox_27,bbox_28,source
03341,252.665898617512,706.859447004608,978.195852534562,78.8410138248848,158.472350230415,235.154377880184,488.610599078341,945.753456221198,1149.25576036866,718.841013824885,718.841013824885,659.854838709677,,,,,,,,,,,,,,,,,MPII: 013623365.jpg
03342,179.09649122807,69.9736842105263,419.09649122807,416.640350877193,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013625057.jpg
03343,396.444700460829,255.154377880184,865.384792626728,538.28801843318,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013635380.jpg
03344,971.559907834101,157.827188940092,1343.17281105991,781.60599078341,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013637111.jpg
03345,830.730414746544,152.573732718894,1172.85023041475,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013637148.jpg
03346,524.002304147465,246.951612903226,786.490783410138,715.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013638539.jpg
03347,471.652073732719,64.9239631336404,1343.17281105991,1078.01152073733,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013643975.jpg
03348,659.670506912442,954.601382488479,123.08064516129,161.421658986175,892.665898617512,1146.3064516129,720,718.841013824885,,,,,,,,,,,,,,,,,,,,,MPII: 013645112.jpg
03349,269.096774193548,116.483870967742,522.935483870968,472.645161290323,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013650301.jpg
03350,538.011520737327,122.435483870968,1073.31105990783,1064.73963133641,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013658894.jpg
03351,174.693548387097,3.63364055299536,537.827188940092,479.209677419355,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013660090.jpg
03352,152.389400921659,585.937788018433,969.347926267281,261.698156682028,149.624423963134,117.18202764977,379.486175115208,815.983870967742,1217.08986175115,715.891705069124,715.891705069124,715.891705069124,,,,,,,,,,,,,,,,,MPII: 013668832.jpg
03353,568.241935483871,1043.08064516129,108.334101382489,176.168202764977,703.910138248848,1279.02534562212,397.366359447005,712.942396313364,,,,,,,,,,,,,,,,,,,,,MPII: 013669507.jpg
03354,196.629032258065,5.10829493087567,742.251152073733,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013675502.jpg
03355,555.707373271889,38.3801843317972,1418.3801843318,1080,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013678334.jpg
03356,512.205069124424,987.043778801843,202.71198156682,244.002304147465,762.896313364055,1240.68433179724,718.841013824885,720,,,,,,,,,,,,,,,,,,,,,MPII: 013681863.jpg
03357,807.873271889401,175.523041474654,1290.08525345622,1078.01152073733,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013688032.jpg
03358,511.467741935484,47.2281105990783,900.776497695852,1073.58755760369,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013688563.jpg
03359,1091.0069124424,1387.41244239631,312.665898617512,343.633640552995,1175.06221198157,1493.58755760369,569.255760368664,600.223502304148,,,,,,,,,,,,,,,,,,,,,MPII: 013691579.jpg
03360,137.642857142857,69.9930875576038,715.70737327189,603.81797235023,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013696512.jpg
03361,264.278801843318,768.610599078341,366.306451612903,130.730414746544,612.665898617512,941.145161290323,943.633640552995,392.850230414747,,,,,,,,,,,,,,,,,,,,,MPII: 013696663.jpg
03362,684.002304147465,538.28801843318,1015.79953917051,905.476958525346,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013705968.jpg
03363,409.716589861751,179.947004608295,701.698156682028,755.062211981567,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013706270.jpg
03364,108.149769585254,55.2465437788019,400.13133640553,482.896313364055,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013706794.jpg
03365,335.246543778802,636.07603686636,922.158986175115,294.140552995392,84.7396313364055,155.523041474654,538.748847926267,839.578341013825,1016.53686635945,709.993087557604,701.145161290323,662.804147465438,,,,,,,,,,,,,,,,,MPII: 013710319.jpg
03366,689.163594470046,291.191244239631,815.983870967742,420.960829493088,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013710971.jpg
03367,821.145161290322,374.601382488479,1493.58755760369,1080,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013714849.jpg
03368,860.223502304147,488.610599078341,11.0069124423964,161.421658986175,1166.95161290323,771.744239631337,715.891705069124,494.693548387097,,,,,,,,,,,,,,,,,,,,,MPII: 013721723.jpg
03369,379.290322580645,52.5806451612903,473.741935483871,359.548387096774,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013730003.jpg
03370,178.933179723502,5.10829493087567,1016.53686635945,683.44930875576,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013736865.jpg
03371,330.085253456221,177.827188940092,520.315668202765,455.062211981567,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013740987.jpg
03372,341.882488479263,73.1267281105991,481.97465437788,421.145161290323,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013752094.jpg
03373,379.486175115207,102.435483870968,574.140552995392,338.380184331797,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013755211.jpg
03374,126.582949308756,2.34331797235018,567.504608294931,477.18202764977,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013772830.jpg
03375,139.854838709677,887.504608294931,78.1958525345622,109.163594470046,710.546082949309,1422.80414746544,1055.89170506912,1016.07603686636,,,,,,,,,,,,,,,,,,,,,MPII: 013778552.jpg
03376,291.744239631336,111.467741935484,446.582949308756,314.970046082949,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013779977.jpg
03377,282.870967741936,50.6129032258065,428.483870967742,477.612903225806,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013789882.jpg
03378,52.758064516129,399.486175115207,75.4308755760369,120.223502304148,343.08064516129,596.905529953917,423.817972350231,291.099078341014,,,,,,,,,,,,,,,,,,,,,MPII: 013795101.jpg
03379,824.831797235023,264.647465437788,1004.73963133641,606.767281105991,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013802761.jpg
03380,1002.52764976959,361.329493087558,1586.49078341014,1078.01152073733,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013808366.jpg
03381,143.541474654378,960.5,13.9562211981568,176.168202764977,521.052995391705,1199.39400921659,712.942396313364,471.099078341014,,,,,,,,,,,,,,,,,,,,,MPII: 013812529.jpg
03382,196.629032258065,447.504608294931,759.947004608295,612.665898617512,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013823209.jpg
03383,594.785714285714,170.269585253456,895.615207373272,715.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013824557.jpg
03384,679.578341013825,233.034562211982,1055.61520737327,949.716589861751,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013827553.jpg
03385,409.716589861751,11.8364055299539,980.407834101382,1080,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013837086.jpg
03386,1064.46313364055,126.582949308756,60.5,246.306451612903,1825.38479262673,529.163594470046,1078.01152073733,1073.58755760369,,,,,,,,,,,,,,,,,,,,,MPII: 013837159.jpg
03387,422.988479262673,1175.06221198157,312.665898617512,224.1866359447,697.274193548387,1374.14055299539,1029.34792626728,839.117511520737,,,,,,,,,,,,,,,,,,,,,MPII: 013837856.jpg
03388,83.3479262672811,26.4078341013824,354.039170506912,477.559907834101,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013839759.jpg
03389,512.205069124424,777.642857142857,1113.86405529954,447.504608294931,435.707373271889,429.808755760369,591.836405529954,860.223502304148,1202.34331797235,698.195852534562,674.601382488479,659.854838709677,,,,,,,,,,,,,,,,,MPII: 013850678.jpg
03390,232.758064516129,68.7027649769585,476.076036866359,475.707373271889,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013854744.jpg
03391,242.885964912281,93.8333333333334,574.114035087719,454.535087719298,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013860150.jpg
03392,61.6981566820277,80.5,279.947004608295,478.65668202765,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013862106.jpg
03393,615.430875576037,40.5,913.311059907834,491.744239631336,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013865253.jpg
03394,234.970046082949,780.592165898618,603.633640552996,140.776497695853,226.306451612903,241.052995391705,465.016129032258,901.513824884793,706.859447004608,621.513824884793,580.223502304147,541.882488479263,,,,,,,,,,,,,,,,,MPII: 013877588.jpg
03395,100.039170506912,1325.47695852535,688.426267281106,299.39400921659,246.306451612903,241.882488479263,396.444700460829,1705.93778801843,931.744239631336,808.149769585254,755.062211981567,768.334101382489,,,,,,,,,,,,,,,,,MPII: 013879047.jpg
03396,675.707373271889,286.675115207373,871.467741935484,880.592165898618,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013881668.jpg
03397,852.112903225806,210.914746543779,1135.2465437788,830.269585253456,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013882717.jpg
03398,1347.59677419355,396.721198156682,1449.34792626728,604.647465437788,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013884164.jpg
03399,104.463133640553,259.578341013825,1493.58755760369,790.453917050691,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013892748.jpg
03400,344.094470046083,842.527649769585,25.7534562211981,244.002304147465,1084.37096774194,1131.5599078341,718.841013824885,720,,,,,,,,,,,,,,,,,,,,,MPII: 013893323.jpg
03401,372.850230414747,89.3479262672811,614.693548387097,478.65668202765,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013894594.jpg
03402,373.587557603687,102.435483870968,712.758064516129,580.223502304147,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013895991.jpg
03403,547.108294930875,92.3248847926268,796.232718894009,590.573732718894,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013896037.jpg
03404,568.241935483871,238.103686635945,765.845622119816,494.693548387097,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013903416.jpg
03405,426.859447004608,911.283410138249,137.366359447005,137.366359447005,931.191244239631,1183.35714285714,568.702764976959,804.278801843318,,,,,,,,,,,,,,,,,,,,,MPII: 013918780.jpg
03406,152.389400921659,223.357142857143,379.486175115208,715.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013919661.jpg
03407,150.177419354839,87.8732718894009,604.370967741935,475.707373271889,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013919670.jpg
03408,344.094470046083,185.016129032258,813.034562211982,606.767281105991,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013924537.jpg
03409,232.758064516129,140.13133640553,1436.07603686636,1073.58755760369,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013925407.jpg
03410,423.725806451613,270.546082949309,618.380184331797,391.467741935484,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013927207.jpg
03411,971.559907834101,118.011520737327,1219.30184331797,555.983870967742,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013935607.jpg
03412,370.638248847926,13.9562211981568,863.172811059908,651.006912442396,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013939117.jpg
03413,426.516129032258,310.41935483871,72.2580645161291,11.258064516129,666.58064516129,499.322580645161,477.612903225806,444.16129032258,,,,,,,,,,,,,,,,,,,,,MPII: 013945024.jpg
03414,737.089861751152,7.41244239631328,1467.04377880184,905.476958525346,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013946465.jpg
03415,47.7811059907834,5.75345622119818,407.781105990784,480,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013949386.jpg
03416,234.970046082949,99.4861751152074,877.91935483871,533.034562211982,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013952678.jpg
03417,116.997695852535,730.453917050691,11.0069124423964,87.6889400921659,559.39400921659,901.513824884793,715.891705069124,718.841013824885,,,,,,,,,,,,,,,,,,,,,MPII: 013955460.jpg
03418,119.947004608295,689.163594470046,105.384792626728,170.269585253456,367.688940092166,1128.61059907834,648.057603686636,718.841013824885,,,,,,,,,,,,,,,,,,,,,MPII: 013963840.jpg
03419,653.771889400922,217.458525345622,933.956221198157,571.375576036866,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013964233.jpg
03420,571.191244239631,67.0437788018434,771.744239631337,653.956221198157,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013965125.jpg
03421,784.117511520737,12.9377880184331,1905.46313364055,1076.89170506912,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013971019.jpg
03422,358.841013824885,96.536866359447,765.845622119816,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013972057.jpg
03423,444.370967741935,364.923963133641,597.735023041475,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013977166.jpg
03424,789.440092165899,134.877880184332,1172.85023041475,538.933179723502,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013977238.jpg
03425,529.900921658986,55.2465437788019,765.845622119816,627.412442396313,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013991898.jpg
03426,724.555299539171,84.7396313364056,963.44930875576,592.020737327189,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 013998738.jpg
03427,759.209677419355,179.947004608295,1166.21428571429,1020.5,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014002410.jpg
03428,829.993087557604,153.403225806452,1099.85483870968,954.140552995392,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014002569.jpg
03429,281.552631578947,4.00877192982455,466.815789473684,476.991228070175,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014003923.jpg
03430,1082.15898617512,1502.43548387097,228.610599078341,317.089861751152,1321.05299539171,1670.54608294931,1073.58755760369,976.260368663595,,,,,,,,,,,,,,,,,,,,,MPII: 014004481.jpg
03431,255.615207373272,11.0069124423964,488.610599078341,491.744239631336,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014006456.jpg
03432,4.1866359447005,3.81797235023038,477.55069124424,455.062211981567,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014008402.jpg
03433,418.645161290323,284.838709677419,3.38709677419359,58.4838709677418,603.612903225806,408.806451612903,381.193548387097,375.290322580645,,,,,,,,,,,,,,,,,,,,,MPII: 014011318.jpg
03434,235.707373271889,20.0391705069124,406.767281105991,435.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014015642.jpg
03435,299.854838709677,5.10829493087567,777.642857142857,715.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014026721.jpg
03436,179.670506912442,232.389400921659,274.048387096774,437.366359447005,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014026816.jpg
03437,252.665898617512,46.3986175115208,703.910138248848,715.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014028231.jpg
03438,975.983870967742,489.624423963134,1360.86866359447,1073.58755760369,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014028501.jpg
03439,377.089861751152,768.610599078341,203.725806451613,336.44470046083,811.744239631336,1053.95622119816,943.633640552995,943.633640552995,,,,,,,,,,,,,,,,,,,,,MPII: 014032352.jpg
03440,728.241935483871,140.13133640553,1201.60599078341,768.334101382489,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014032452.jpg
03441,256.352534562212,387.596774193548,80.5,93.7718894009217,378.748847926267,538.011520737327,371.006912442396,409.347926267281,,,,,,,,,,,,,,,,,,,,,MPII: 014049901.jpg
03442,326.398617511521,597.735023041475,69.9930875576038,117.18202764977,618.380184331797,975.246543778802,715.891705069124,718.841013824885,,,,,,,,,,,,,,,,,,,,,MPII: 014052372.jpg
03443,927.320276497696,175.523041474654,1745.7534562212,887.781105990784,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014055297.jpg
03444,175.246543778802,661.882488479263,184.370967741935,405.569124423963,462.804147465438,1236.99769585253,560.407834101383,1073.58755760369,,,,,,,,,,,,,,,,,,,,,MPII: 014057913.jpg
03445,503.357142857143,727.504608294931,81.7903225806451,81.7903225806451,636.07603686636,910.361751152074,370.822580645161,712.942396313364,,,,,,,,,,,,,,,,,,,,,MPII: 014060580.jpg
03446,207.688940092166,117.366359447005,405.292626728111,409.347926267281,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014061636.jpg
03447,524.739631336405,179.947004608295,1498.01152073733,962.988479262673,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014065334.jpg
03448,967.135944700461,122.435483870968,1444.92396313364,1078.01152073733,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014069542.jpg
03449,275.523041474654,45.1082949308756,464.278801843318,267.781105990783,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014070783.jpg
03450,585.937788018433,49.3479262672811,916.260368663595,715.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014071153.jpg
03451,431.836405529954,308.241935483871,1316.62903225806,794.877880184332,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014074336.jpg
03452,869.808755760369,188.794930875576,1515.70737327189,1078.01152073733,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014077046.jpg
03453,484.92396313364,852.112903225806,409.993087557604,47.2281105990783,874.232718894009,1201.60599078341,976.260368663595,887.781105990784,,,,,,,,,,,,,,,,,,,,,MPII: 014080295.jpg
03454,332.297235023041,155.523041474654,759.947004608295,712.942396313364,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014081186.jpg
03455,60.2235023041472,122.435483870968,772.481566820276,1073.58755760369,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014083343.jpg
03456,233.31797235023,15.2165898617512,344.829493087558,289.47465437788,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014085702.jpg
03457,686.214285714286,270.361751152074,202.71198156682,182.066820276498,916.260368663595,482.71198156682,589.071428571429,574.324884792627,,,,,,,,,,,,,,,,,,,,,MPII: 014086860.jpg
03458,210.638248847926,507.043778801843,18.5645161290322,43.6336405529955,425.937788018433,620.592165898618,475.707373271889,351.836405529954,,,,,,,,,,,,,,,,,,,,,MPII: 014088512.jpg
03459,173.771889400922,24.463133640553,449.532258064516,354.785714285714,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014092422.jpg
03460,546.859447004608,16.2603686635944,1378.56451612903,1080,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014102479.jpg
03461,465.016129032258,372.112903225806,559.39400921659,590.361751152074,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014104663.jpg
03462,184.831797235023,167.320276497696,1031.28341013825,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014104969.jpg
03463,480.5,852.112903225806,255.154377880184,202.066820276498,860.960829493087,1055.61520737327,1055.89170506912,985.108294930876,,,,,,,,,,,,,,,,,,,,,MPII: 014105092.jpg
03464,435.523041474654,99.4861751152074,639.02534562212,686.398617511521,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014105980.jpg
03465,553.495391705069,87.6889400921659,989.993087557604,677.55069124424,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014107892.jpg
03466,335.246543778802,591.836405529954,810.085253456221,108.334101382489,84.7396313364055,78.8410138248848,559.39400921659,759.947004608295,981.145161290323,671.652073732719,597.91935483871,589.071428571429,,,,,,,,,,,,,,,,,MPII: 014112612.jpg
03467,550.546082949309,297.089861751152,863.172811059908,580.223502304147,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014119906.jpg
03468,246.029953917051,108.518433179724,451.006912442396,278.103686635945,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014122354.jpg
03469,825.569124423963,91.4677419354839,1294.50921658986,887.781105990784,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014122952.jpg
03470,237.91935483871,373.771889400922,833.679723502304,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014131274.jpg
03471,582.251152073733,843.264976958525,303.81797235023,312.665898617512,701.698156682028,1006.95161290323,732.942396313364,741.790322580645,,,,,,,,,,,,,,,,,,,,,MPII: 014138355.jpg
03472,42.527649769585,1232.57373271889,51.6520737327189,118.011520737327,940.592165898617,1869.62442396313,1078.01152073733,1078.01152073733,,,,,,,,,,,,,,,,,,,,,MPII: 014154885.jpg
03473,337.967741935484,5.32258064516122,591.806451612903,430.354838709677,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014161135.jpg
03474,338.933179723502,883.08064516129,953.864055299539,578.103686635945,648.887096774194,184.370967741935,993.679723502304,1613.03456221198,1338.74884792627,892.205069124424,989.532258064516,887.781105990784,,,,,,,,,,,,,,,,,MPII: 014169492.jpg
03475,314.601382488479,146.675115207373,1054.87788018433,665.753456221198,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014171521.jpg
03476,721.60599078341,84.7396313364056,1007.68894009217,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014182883.jpg
03477,171.534562211982,188.511520737327,435.244239631336,422.082949308756,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014184440.jpg
03478,945.016129032258,95.8917050691243,1475.89170506912,1069.16359447005,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014184982.jpg
03479,190.453917050691,52.205069124424,447.596774193548,476.905529953917,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014197199.jpg
03480,546.859447004608,1188.33410138249,1537.82718894009,330.361751152074,370.177419354839,348.057603686636,745.937788018433,1475.89170506912,1736.90552995392,772.758064516129,1078.01152073733,781.60599078341,,,,,,,,,,,,,,,,,MPII: 014206161.jpg
03481,193.679723502304,653.771889400922,152.573732718894,61.1451612903226,535.799539170507,1004.73963133641,715.891705069124,712.942396313364,,,,,,,,,,,,,,,,,,,,,MPII: 014210696.jpg
03482,115.938596491228,238.043859649123,396.640350877193,99.4473684210526,176.640350877193,120.5,170.675438596491,316.640350877193,447.166666666667,291.728070175439,361.90350877193,290.324561403509,,,,,,,,,,,,,,,,,MPII: 014213712.jpg
03483,768.057603686636,33.9562211981565,1352.02073732719,671.006912442396,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014214331.jpg
03484,29.0460829493087,2.5161290322576,990.829493087558,1060.91705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014214637.jpg
03485,293.956221198157,37.5506912442397,580.039170506913,630.361751152074,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014218138.jpg
03486,936.905529953917,252.850230414747,1228.88709677419,559.578341013825,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014224937.jpg
03487,627.228110599078,966.398617511521,158.472350230415,108.334101382488,925.108294930876,1279.02534562212,476.997695852535,656.905529953917,,,,,,,,,,,,,,,,,,,,,MPII: 014228622.jpg
03488,408.979262672811,777.642857142857,72.7580645161291,185.016129032258,211.559907834101,258.748847926267,677.366359447005,1131.5599078341,226.122119815668,686.398617511521,689.347926267281,648.057603686636,,,,,,,,,,,,,,,,,MPII: 014249554.jpg
03489,293.956221198157,854.324884792627,84.7396313364056,5.10829493087556,594.785714285714,1069.62442396313,715.891705069124,718.841013824885,,,,,,,,,,,,,,,,,,,,,MPII: 014255656.jpg
03490,40.315668202765,1043.08064516129,344.278801843318,249.900921658986,349.993087557604,1276.07603686636,715.891705069124,718.841013824885,,,,,,,,,,,,,,,,,,,,,MPII: 014259414.jpg
03491,827.781105990783,235.154377880184,969.347926267281,603.81797235023,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014278485.jpg
03492,411.928571428571,904.463133640553,123.08064516129,108.334101382488,600.684331797235,1261.32949308756,659.854838709677,718.841013824885,,,,,,,,,,,,,,,,,,,,,MPII: 014278564.jpg
03493,403.08064516129,46.3986175115208,594.785714285714,674.601382488479,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014281430.jpg
03494,349.993087557604,721.60599078341,223.357142857143,270.546082949309,712.758064516129,1048.97926267281,683.44930875576,686.398617511521,,,,,,,,,,,,,,,,,,,,,MPII: 014284196.jpg
03495,232.758064516129,36.2603686635944,434.785714285714,440.315668202765,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014285029.jpg
03496,410.774193548387,28.9354838709677,662.645161290323,426.41935483871,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014287596.jpg
03497,1449.34792626728,445.384792626728,1803.26497695853,945.292626728111,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014288793.jpg
03498,225.278801843318,358.771889400922,668.947004608295,127.619815668203,147.251152073733,102.099078341014,399.997695852535,541.34331797235,778.882488479263,400.495391705069,477.057603686636,396.569124423963,,,,,,,,,,,,,,,,,MPII: 014299168.jpg
03499,140.592165898618,801.23732718894,161.421658986175,31.6520737327189,273.311059907834,975.246543778802,715.891705069124,441.60599078341,,,,,,,,,,,,,,,,,,,,,MPII: 014299755.jpg
03500,158.28801843318,149.624423963134,665.569124423963,589.071428571429,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014300112.jpg
03501,414.140552995392,1108.70276497696,91.4677419354839,458.65668202765,1042.34331797235,1639.57834101382,870.085253456221,1073.58755760369,,,,,,,,,,,,,,,,,,,,,MPII: 014306195.jpg
03502,551.283410138249,241.882488479263,1245.84562211982,1020.5,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014308140.jpg
03503,280.039170506912,82.0668202764978,460.86866359447,476.905529953917,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014315631.jpg
03504,40.315668202765,718.65668202765,367.688940092166,255.799539170507,488.794930875576,199.76267281106,338.195852534562,830.730414746544,503.357142857143,707.043778801843,715.891705069124,592.020737327189,,,,,,,,,,,,,,,,,MPII: 014316471.jpg
03505,692.850230414746,949.440092165898,73.7718894009216,246.306451612903,1033.49539170507,1192.75806451613,1055.89170506912,1055.89170506912,,,,,,,,,,,,,,,,,,,,,MPII: 014319750.jpg
03506,344.094470046083,102.435483870968,839.578341013825,718.841013824885,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014328146.jpg
03507,320.5,19.8548387096776,945.753456221198,715.891705069124,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014329599.jpg
03508,256.352534562212,46.5829493087557,428.887096774193,345.937788018433,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014331004.jpg
03509,24.8317972350228,365.476958525346,1104.27880184332,60.5,352.481566820276,118.011520737327,533.587557603686,967.135944700461,1674.97004608295,1069.16359447005,1073.58755760369,1078.01152073733,,,,,,,,,,,,,,,,,MPII: 014337567.jpg
03510,302.804147465438,78.8410138248848,1128.61059907834,712.942396313364,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014341861.jpg
03511,316.813364055299,661.882488479263,272.850230414747,272.850230414747,617.642857142857,905.200460829493,927.596774193549,936.44470046083,,,,,,,,,,,,,,,,,,,,,MPII: 014346946.jpg
03512,612.481566820276,326.582949308756,987.043778801843,639.209677419355,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014347570.jpg
03513,237.91935483871,149.624423963134,467.965437788019,712.942396313364,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014357746.jpg
03514,389.129032258065,7.32258064516128,688.225806451613,416.612903225806,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014368763.jpg
03515,232.020737327189,665.569124423963,84.7396313364056,114.232718894009,485.661290322581,892.665898617512,636.260368663594,556.629032258065,,,,,,,,,,,,,,,,,,,,,MPII: 014369161.jpg
03516,580.039170506912,146.675115207373,815.983870967742,423.910138248848,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014374126.jpg
03517,900.776497695852,69.3479262672811,1206.02995391705,763.910138248848,,,,,,,,,,,,,,,,,,,,,,,,,MPII: 014378517.jpg
